movieId,title,genres,rating,overview,cast,crew,keywords,combined
74275,I Love You Phillip Morris (2009),"['comedy', 'drama', 'romance']",3.28843537414966,"Steve Russell is a small-town cop. Bored with his bland lifestyle, Russell turns to fraud as a means of shaking things up. Before long, Russell's criminal antics have landed him behind bars, where he encounters the charismatic Phillip Morris. Smitten, Russell devotes his entire life to being with Morris regardless of the consequences.","['jimcarrey', 'ewanmcgregor', 'lesliemann', 'rodrigosantoro', 'brennanbrown']","['glennficarra', 'johnrequa']","['judge', 'smalltown', 'conman', 'fraud', 'jail', 'whitecollarcriminal']",comedy drama romance judge smalltown conman fraud jail whitecollarcriminal jimcarrey ewanmcgregor lesliemann rodrigosantoro brennanbrown glennficarra johnrequa
74370,"House of the Devil, The (2009)","['horror', 'thriller']",3.378625954198473,"In the 1980s, college student Samantha Hughes takes a strange babysitting job that coincides with a full lunar eclipse. She slowly realizes her clients harbor a terrifying secret.","['jocelindonahue', 'maryworonov', 'gretagerwig', 'ajbowen', 'heatherrobb']",['tiwest'],"['ritual', 'cult', 'independentfilm', 'humansacrifice', 'eclipse', 'satanicritual', 'mumblegore']",horror thriller ritual cult independentfilm humansacrifice eclipse satanicritual mumblegore jocelindonahue maryworonov gretagerwig ajbowen heatherrobb tiwest
74416,Fish Tank (2009),['drama'],3.684294871794872,Everything changes for 15 year old Mia when her mum brings home a new boyfriend.,"['katiejarvis', 'michaelfassbender', 'kierstonwareing', 'rebeccagriffiths', 'harrytreadaway']",['andreaarnold'],"['dancing', 'mother', 'alcohol', 'sex', 'adultery', 'fight', 'nudity', 'sister', 'friendship', 'party', 'independentfilm', 'school', 'essex', 'teenager', 'theft', 'violence', 'apartment', 'estate', 'boyfriend', 'teenagerebellion', 'voyeur', 'womandirector', 'aggressive']",drama dancing mother alcohol sex adultery fight nudity sister friendship party independentfilm school essex teenager theft violence apartment estate boyfriend teenagerebellion voyeur womandirector aggressive katiejarvis michaelfassbender kierstonwareing rebeccagriffiths harrytreadaway andreaarnold
74450,Valentine's Day (2010),"['comedy', 'romance']",2.926031294452347,"More than a dozen Angelenos navigate Valentine's Day from early morning until midnight. Three couples awake together, but each relationship will sputter; are any worth saving? A grade-school boy wants flowers for his first true love; two high school seniors plan first-time sex at noon; a TV sports reporter gets the assignment to find romance in LA; a star quarterback contemplates his future; two strangers meet on a plane; grandparents, together for years, face a crisis; and, an ""I Hate Valentine's Day"" dinner beckons the lonely and the lied to. Can Cupid finish his work by midnight?","['jessicaalba', 'jessicabiel', 'bradleycooper', 'ericdane', 'patrickdempsey']",['garrymarshall'],"['flower', 'marriedcouple', 'florist', 'kiss', 'single', 'valentine', ""valentine'sday"", 'multiplestorylines', 'aftercreditsstinger', 'duringcreditsstinger']",comedy romance flower marriedcouple florist kiss single valentine valentine'sday multiplestorylines aftercreditsstinger duringcreditsstinger jessicaalba jessicabiel bradleycooper ericdane patrickdempsey garrymarshall
74452,"Wolfman, The (2010)","['horror', 'thriller']",2.6271820448877805,"Lawrence Talbot, an American man on a visit to Victorian London to make amends with his estranged father, gets bitten by a werewolf and, after a moonlight transformation, leaves him with a savage hunger for flesh.","['beniciodeltoro', 'anthonyhopkins', 'emilyblunt', 'hugoweaving', 'cristinacontes']",['joejohnston'],"['fathersonrelationship', 'victorianengland', 'remake', 'ruralsetting', 'werewolf']",horror thriller fathersonrelationship victorianengland remake ruralsetting werewolf beniciodeltoro anthonyhopkins emilyblunt hugoweaving cristinacontes joejohnston
74458,Shutter Island (2010),"['drama', 'mystery', 'thriller']",3.99312620291449,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.","['leonardodicaprio', 'markruffalo', 'benkingsley', 'emilymortimer', 'michellewilliams']",['martinscorsese'],"['basedonnovel', 'island', 'hurricane', 'investigation', 'psychiatrichospital', 'u.s.marshal', 'conspiracytheory', '1950s']",drama mystery thriller basedonnovel island hurricane investigation psychiatrichospital u.s.marshal conspiracytheory 1950s leonardodicaprio markruffalo benkingsley emilymortimer michellewilliams martinscorsese
74480,"Other End of the Line, The (2008)","['comedy', 'romance']",3.4027777777777777,An employee at an Indian call-center travels to San Francisco to be with a guy she falls for over the phone,"['jessemetcalfe', 'austinbasis', 'larrymiller', 'michaelchen', 'nouvamonikawahlgren']",['jamesdodson'],"['indianlead', 'callcenter', 'romanticcomedy']",comedy romance indianlead callcenter romanticcomedy jessemetcalfe austinbasis larrymiller michaelchen nouvamonikawahlgren jamesdodson
74488,Ondine (2009),"['drama', 'fantasy', 'romance']",3.5,An Irish fisherman discovers a woman in his fishing net believing her to be a mermaid.,"['colinfarrell', 'alicjabachleda-curuś', 'dervlakirwan', 'alisonbarry', ""mariono'dwyer""]",['neiljordan'],"['alcohol', 'mermaid', 'weddingdress', 'fishingnet', 'selkie']",drama fantasy romance alcohol mermaid weddingdress fishingnet selkie colinfarrell alicjabachleda-curuś dervlakirwan alisonbarry mariono'dwyer neiljordan
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),"['adventure', 'fantasy']",2.895329014660757,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.","['loganlerman', 'brandont.jackson', 'alexandradaddario', 'jakeabel', 'seanbean']",['chriscolumbus'],"['monster', 'greekmythology', 'god', 'poseidon\xa0', 'lightningbolt', 'basedonyoungadultnovel']",adventure fantasy monster greekmythology god poseidon  lightningbolt basedonyoungadultnovel loganlerman brandont.jackson alexandradaddario jakeabel seanbean chriscolumbus
74532,Cop Out (2010),"['action', 'comedy', 'crime']",2.667080745341615,"Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites – especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time, and without any backup – except for each other.","['brucewillis', 'tracymorgan', 'juancarloshernández', 'seannwilliamscott', 'michelletrachtenberg']",['kevinsmith'],"['newyork', 'moneylaundering', 'daughter', 'police', 'undercovercop', 'lockedintrunkofcar', 'baseballcard', 'wedding', 'policeofficer', 'duringcreditsstinger']",action comedy crime newyork moneylaundering daughter police undercovercop lockedintrunkofcar baseballcard wedding policeofficer duringcreditsstinger brucewillis tracymorgan juancarloshernández seannwilliamscott michelletrachtenberg kevinsmith
74545,"Ghost Writer, The (2010)","['drama', 'mystery', 'thriller']",3.572316384180791,"A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident. In director Roman Polanski's tense drama, the author realizes that his discovery threatens some very powerful people who will do anything to ensure that certain episodes from Lang's past remain buried.","['ewanmcgregor', 'piercebrosnan', 'jonbernthal', 'kimcattrall', 'tomwilkinson']",['romanpolanski'],"['londonengland', 'cia', 'warcrimes', 'tonyblair', 'author']",drama mystery thriller londonengland cia warcrimes tonyblair author ewanmcgregor piercebrosnan jonbernthal kimcattrall tomwilkinson romanpolanski
74547,Darling Lili (1970),"['drama', 'war']",2.5,"Set in Paris during World War I. Lili Smith/Schmidt is a German spy being requested to go under cover to help Germany during the war, to try and find out their plans. Her ""uncle"" wishes her to fulfill the operation, whereas one of his colleagues believed she is not capable of performing such an operation as she is British. She soon finds herself following Major William Larrabee's every move and spending all her time either with him or thinking of him. Her ""uncle"" realises she's in love with him but Lili is not facing that she is. Things &amp; people are coming between her true fate. But what is it...","['julieandrews', 'rockhudson', 'jeremykemp', 'lancepercival', 'michaelwitney']",['blakeedwards'],"['spy', 'uncle']",drama war spy uncle julieandrews rockhudson jeremykemp lancepercival michaelwitney blakeedwards
74553,"Secret of Kells, The (2009)","['animation', 'fantasy']",3.8389031705227077,"Adventure awaits 12 year old Brendan who must fight Vikings and a serpent god to find a crystal and complete the legendary Book of Kells. In order to finish Brother Aiden's book, Brendan must overcome his deepest fears on a secret quest that will take him beyond the abbey walls and into the enchanted forest where dangerous mythical creatures hide. Will Brendan succeed in his quest?","['evanmcguire', 'christenmooney', 'brendangleeson', 'micklally', 'liamhourican']","['tommmoore', 'noratwomey']","['barbarian', 'underwater', 'trapped', 'seamonster', 'womandirector']",animation fantasy barbarian underwater trapped seamonster womandirector evanmcguire christenmooney brendangleeson micklally liamhourican tommmoore noratwomey
74580,"Spy Next Door, The (2010)","['action', 'children', 'comedy']",2.7390924956369984,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family.","['ambervalletta', 'lucastill', 'jackiechan', 'billyraycyrus', 'georgelopez']",['brianlevant'],['duringcreditsstinger'],action children comedy duringcreditsstinger ambervalletta lucastill jackiechan billyraycyrus georgelopez brianlevant
74582,I Hope They Serve Beer in Hell (2009),['comedy'],2.6232876712328768,"Tucker decides to take an impromptu trip to celebrate his friend's bachelor party. He drags his friend into a lie with his fiancée, gets him into trouble and then abandons him in order to pursue a hilarious carnal interest. Tucker is disinvited to the wedding, and in order to get back in, Tucker has to find a way to balance his narcissism with the demands of friendship.","['mattczuchry', 'jessebradford', 'marikadominczyk', 'tracilords', 'geoffstults']",['bobgosse'],"['femalenudity', 'basedonnovel', 'stripper', 'flop', 'darkcomedy', 'aftercreditsstinger']",comedy femalenudity basedonnovel stripper flop darkcomedy aftercreditsstinger mattczuchry jessebradford marikadominczyk tracilords geoffstults bobgosse
74595,Blood Done Sign My Name (2010),['drama'],2.8125,A drama based on the true story in which a black Vietnam-era veteran is allegedly murdered by a local white businessman who is later exonerated. The plot focuses on the role of a local high school teacher and the civil unrest that followed the acquittal.,"['nataliealynlind', 'michaelrooker', 'emilyalynlind', 'omarbensonmiller', 'leenorris']",['jebstuart'],[],drama nataliealynlind michaelrooker emilyalynlind omarbensonmiller leenorris jebstuart
